,id,time,link,message,like,share,comment,commentsHighlight
1553,1282973728458676_1499788036777243,1511861400,https://www.facebook.com/CH3Thailand/videos/1499788036777243/,ผูกปมมาตั้งแต่ต้นเรื่อง ว่าชายที่ยืนข้างเจ้าสาว ที่ถูกยิงในขบวนงานแต่งของซานแปง-ตองริ้ว คือใคร!!!! แพรนวลจะแก้ไขประวัติศาสตร์ของเมืองเวียงขินได้หรือไม่!!!! ห้ามพลาด!!!  #บ่วงบรรจถรณ์ ตอบจบ!!! วันนี้ เวลา 20.20 น. ทางช่อง3 #ch33 #broadcastthaitv #ขึ้นเตียงทะลุมิติ #ดูสดฟินกว่า #Ch3Thailand @mario_mm38 @davika @sara_lege @ladiiprang  @nnattawin,1346,15,7,"[{'id': 'Y29tbWVudDoxNDk5Nzg4MDM2Nzc3MjQzXzE1MDAyNjQwNTY3Mjk2NDE=', 'time': 1511862532, 'message': 'คอยอยู่ใจจดใจจ่อเลยคะ', 'like': 1}]"
1554,1282973728458676_1499809593441754,1511857800,https://www.facebook.com/CH3Thailand/videos/1499809593441754/,คนในโลกปัจจุบัน ต่างคิดว่า แพรนวล เป็นบ้า เลยหาทางขัดขวางไม่ให้แพรไปที่เตียง 😭😭น่าสงสารแพรนะคะ ไม่รู้ว่าคืนนี้บทสรุปของเรื่องจะเป็นอย่างไร #บ่วงบรรจถรณ์ #Ch3Thailand อย่าลืมติดตาม บ่วงบรรจถรณ์ ตอนจบ คืนนี้ 20.20 น. เปิดทีวี #ช่อง33 รอได้เลยค่ะ หรือดูออนไลน์ได้ที่ http://bit.ly/2tdduzO,11956,231,44,"[{'id': 'Y29tbWVudDoxNDk5ODA5NTkzNDQxNzU0XzE1MDAxNzczMTY3MzgzMTU=', 'time': 1511858545, 'message': 'ร้องไห้ตาม', 'like': 3}, {'id': 'Y29tbWVudDoxNDk5ODA5NTkzNDQxNzU0XzE1MDAxODIxODM0MDQ0OTU=', 'time': 1511858792, 'message': 'เด่วแพรก้อหนีได้ รุ่จักแพรน้อยไป หึ', 'like': 2}]"
1555,1282973728458676_1499801966775850,1511847000,https://www.facebook.com/CH3Thailand/videos/1499801966775850/,ถึงเวลา แพรนวล เอาคืน เจ้านางเรืองระยับ บ้างแล้ว ต้องแบบนี้ค่ะ แอดมินเอาใจช่วย 👊🏻👊🏻 ทีมแพรนวล มารวมตัวกันหน่อยค่ะ #บ่วงบรรจถรณ์ #Ch3Thailand ส่วนใครที่อยากติดตาม บ่วงบรรจถรณ์ EP.9 ย้อนหลัง กดเข้าไปที่ลิ้งค์นี้ได้เลยค่ะ http://www.ch3thailand.com/news/scoop/9798,6206,84,32,"[{'id': 'Y29tbWVudDoxNDk5ODAxOTY2Nzc1ODUwXzE1MDAwNjgzNTAwODI1NDU=', 'time': 1511853456, 'message': 'อั้ยย่ะ.สระใจ หมั่นใส้เหลือเกิน อีนางเริงระยับ😁😁\nอินหนักค่ะ', 'like': 0}, {'id': 'Y29tbWVudDoxNDk5ODAxOTY2Nzc1ODUwXzE0OTk5MzIxMDM0Mjk1MDM=', 'time': 1511847832, 'message': 'ยังน้อยไป..ขออีกสักทีจิกผมทรงเเปลกๆนั่นด้วย อุ้ยยอิน', 'like': 0}]"
1556,1282973728458676_1499795703443143,1511842127,https://www.facebook.com/CH3Thailand/videos/1499795703443143/,เอะอะจูบ เอะอะจูบ ตลอดเลยนะคะ หลาวเปิง แอดอยากเป็นแพรนวลบ้างจัง 😍😍ละครใกล้จบแล้วนะคะ เมื่อคืนใครฟินฉากนี้เหมือนแอดมินบ้าง Comment เข้าคุยกันหน่อยค่ะ #บ่วงบรรจถรณ์ #Ch3Thailand ส่วนใครที่อยากติดตาม บ่วงบรรจถรณ์ EP.9 ย้อนหลัง กดเข้าไปที่ลิ้งค์นี้ได้เลยค่ะ http://www.ch3thailand.com/news/scoop/9798,4631,99,38,"[{'id': 'Y29tbWVudDoxNDk5Nzk1NzAzNDQzMTQzXzE0OTk4MDgwNzAxMDg1NzM=', 'time': 1511842998, 'message': 'อยากให้คู่นี้เป็นแฟนกันจริงๆคะน่ารักทั้งคู่เลย เชียร์อยู่นะคะ❤️❤️', 'like': 2}, {'id': 'Y29tbWVudDoxNDk5Nzk1NzAzNDQzMTQzXzE0OTk5ODEyNTY3NTc5MjE=', 'time': 1511850079, 'message': 'ก็หลาวเปิงคิดถึงแพรนวลล่ะสิ ถึงได้จูบตลอดเวลาที่เจอกันในเตียงอาถรรพ์จ้า', 'like': 0}]"
1557,1282973728458676_1499726136783433,1511837100,https://www.facebook.com/CH3Thailand/videos/1499726136783433/,แฟนๆ อดใจรออีกนิดเดียวนะคะ ใกล้จะได้ชมกันแล้วกับ เดือนประดับดาว อีก 10 วันเท่านั้นค่ะ เจอกันตอนแรกวันที่ 7 ธ.ค.นี้ #เดือนประดับดาว #Ch3Thailand,242,3,0,[]
1558,1282973728458676_1499066440182736,1511782200,https://www.facebook.com/CH3Thailand/videos/1499066440182736/,Fly Hight With Angie ก็มา จะถางหรือเลเซอร์ ก็ผิดหมดนะ555+ #บ่วงบรรจถรณ์  ถึงจะถูก!!!  จันทร์-อังคารนี้จบแล้ว พลาดไม่ได้!!! #ดูสดฟินสุด #ดูสดฟินกว่า #Ch3Thailand  @mint.tita  @faaaiiii_natapat,699,7,18,"[{'id': 'Y29tbWVudDoxNDk5MDY2NDQwMTgyNzM2XzE0OTkyMTQxNzAxNjc5NjM=', 'time': 1511788934, 'message': 'น่าจัดให้เป็นพิธีกร บันเทิง คงจะฮาไม่ใช่น้อย', 'like': 5}, {'id': 'Y29tbWVudDoxNDk5MDY2NDQwMTgyNzM2XzE0OTkxOTAwNTY4MzcwNDE=', 'time': 1511787034, 'message': 'ชอบคู้นี้มากๆๆๆ', 'like': 1}]"
1559,1282973728458676_1499039040185476,1511776800,https://www.facebook.com/CH3Thailand/videos/1499039040185476/,แค่อาบน้ำช้าง จำเป็นต้องหล่อขนาดนี้เลยเหรอคะ คุณแมตต์ โอ๊ยแอดมินเห็นแล้วใจละลาย 😍😍 มาค่ะ ใครยังฟินไม่สุด มาฟินกันต่อได้เลย #รักกันพัลวัน #Ch3Thailand ดูละคร รักกันพัลวัน EP.10-12 ย้อนหลังได้ที่ http://www.ch3thailand.com/news/scoop/9783,4702,82,91,"[{'id': 'Y29tbWVudDoxNDk5MDM5MDQwMTg1NDc2XzE0OTkwOTU5OTM1MTMxMTQ=', 'time': 1511778716, 'message': 'ดูละครไปยิ้มไปอินไปทุกๆตอนเลยล่ะ อยากให้ถึงวันศุกร์คืนนี้แล้วนะ', 'like': 4}, {'id': 'Y29tbWVudDoxNDk5MDM5MDQwMTg1NDc2XzE0OTkwODI3NTAxODExMDU=', 'time': 1511777120, 'message': 'หือออออ อยากเป็นช้างจุง😁🤣😆 Pimchaya JaJaa น้องนายขี่ช้างงงงงง', 'like': 0}]"
1560,1282973728458676_1498920796863967,1511766000,https://www.facebook.com/CH3Thailand/videos/1498920796863967/,พี่นัท กับ โรส นี่ฮามากๆ แอดมินชอบโรสมากฉากนี้ 😄😄ใครแอบเชียร์คู่นี้อยู่บ้าง เข้ามาคุยกันหน่อยค่ะ #รักกันพัลวัน #Ch3Thailand ดูละคร รักกันพัลวัน EP.10-12 ย้อนหลังได้ที่ http://www.ch3thailand.com/news/scoop/9783,14089,278,224,"[{'id': 'Y29tbWVudDoxNDk4OTIwNzk2ODYzOTY3XzE0OTkwMjY0MzY4NTM0MDM=', 'time': 1511772235, 'message': 'น้ำชาเล่นร้ายมมาแล้วยังไม่ดังเท่าเรื่องนี้เดี่ยวนีเล่นดียิ่งเล่บแแมนๆนี่สาวหลงแย่', 'like': 19}, {'id': 'Y29tbWVudDoxNDk4OTIwNzk2ODYzOTY3XzE0OTg5NzQ3MDM1MjUyNDM=', 'time': 1511766303, 'message': 'ชอบคะน่ารักดีน้ำชาเล่นบทแบบนี้ได้ดีมากคะ.เดี่ยวก็น่ารัก.ชอบคะคู่นี้.👏👏👏', 'like': 10}]"
1561,1282973728458676_1498895726866474,1511757255,https://www.facebook.com/CH3Thailand/videos/1498895726866474/,ในละครแพรนวลเด็ดขาด แต่ชีวิตจริงน้องใหม่ก็จะลังเลหน่อยๆ แต่ถ้าพี่โอ้เค้าอ่อยขนาดนี้ ก็ไปด้วยสิจ๊ะ!!! รออะไร #บ่วงบรรจถรณ์ จันทร์อังคารนี้ ดูสดสองตอนสุดท้าย เวลา 20.20 น.ทาง #ช่อง33 #ดูสดฟินสุด #ดูสดฟินกว่า #Ch3Thailand @mario_mm38 @davikah,828,13,14,"[{'id': 'Y29tbWVudDoxNDk4ODk1NzI2ODY2NDc0XzE0OTkwNTQ3MTY4NTA1NzU=', 'time': 1511774747, 'message': 'เลือกใคร?\nนางสวยมากหัวจรดปลาย\nเท้าเรยยคะ', 'like': 0}, {'id': 'Y29tbWVudDoxNDk4ODk1NzI2ODY2NDc0XzE0OTg4OTg5OTAxOTk0ODE=', 'time': 1511757486, 'message': 'โอ้ยน่ารัก มีงอแงด้วย5555', 'like': 0}]"
1562,1282973728458676_1498846726871374,1511752094,https://www.facebook.com/CH3Thailand/videos/1498846726871374/,รับชมเทปบันทึกการประกวด Miss Universe 2017 ได้อีกครั้ง ทางช่อง 33 เวลา 23.20 น. หรือดูออนไลน์ที่ ch3thailand.com/live/33 หรือดูผ่าน App 3Live #Ch3Thailand #MissUniverse,388,8,0,[]
1563,1282973728458676_1498263070263073,1511701164,https://www.facebook.com/CH3Thailand/videos/1498263070263073/,เทสต์ เทสต์ วันนี้ใครอยากเข้าเยี่ยมชมอาณาจักรโลกใต้ทะเลสีคราม 🐟🐬Blue Sea World ..คุณแมตต์จะพาชมรอบพิเศษ .. อีก15 นาทีจะเริ่มแล้วนะครับ ใครจะไปยกมือขึ้น 🙋🏻‍♂️🙋🏼 #รักกันพัลวัน #confusedlyinlove #ch3 #ch33hd #noproblemfg #Ch3Thailand,1125,13,22,"[{'id': 'Y29tbWVudDoxNDk4MjYzMDcwMjYzMDczXzE0OTgzODIxMDY5MTc4MzY=', 'time': 1511709541, 'message': 'น่าจะมีรีรันตอนดึกเนอะทำงานเป็นกะไม่ได้ดูเลย...อยากดูชอบๆๆๆๆๆๆๆ', 'like': 0}, {'id': 'Y29tbWVudDoxNDk4MjYzMDcwMjYzMDczXzE0OTgzMTY0NzAyNTc3MzM=', 'time': 1511705316, 'message': 'เจอ คำว่า คิดถึงของคุณแมมต์เข้าไป หมอนขาดกระจุยเจ้าค่า', 'like': 3}]"
1564,1282973728458676_1496312080458172,1511674200,https://www.facebook.com/CH3Thailand/videos/1496312080458172/,"แก๊งนักแสดง ""รักกันพัลวัน"" เผยทั้งกดดันทั้งเสียน้ำตากันมาแล้ว งานนี้นางเอก ไอซ์ ยังเผยความในใจว่าแอบปลื้ม นาย สุดๆ แซ่บกว่านั้นหนุ่มเดี่ยว ยังมาสารภาพว่า ตกหลุมรักน้องนาย! อุ๊ยตายว้ายกรี๊ด..ดดด  ห้ามพลาด “3 แซบ” วันนี้ เวลา 13.15 น. ช่อง 33 หรือดูสดออนไลน์ได้ที่ ch3thailand.com/live/33 หรือดูผ่านApplication 3Live #Ch3Thailand",1763,20,10,"[{'id': 'Y29tbWVudDoxNDk2MzEyMDgwNDU4MTcyXzE0OTc5OTI3NjY5NTY3NzA=', 'time': 1511674824, 'message': 'กลัวพลาด จับจ้องหน้าทีวีตั้งแต่ 9 โมงเช้า อิอิ', 'like': 1}, {'id': 'Y29tbWVudDoxNDk2MzEyMDgwNDU4MTcyXzE0OTgxNjQwNjAyNzI5NzQ=', 'time': 1511693512, 'message': 'ยังๆๆๆๆๆๆเพิ่งเริ่มเด็กน้อยๆๆน่ารักคะ', 'like': 0}]"
1565,1282973728458676_1497272803695433,1511613000,https://www.facebook.com/CH3Thailand/videos/1497272803695433/,เบื้องหลังของการโปรโมทให้ทุกคนดูสดสุดฟิน..มีความฮาและน่าร้ากกก..หวังว่าคืนนี้ 20.15 น. ทุกคนจะมาดูละครสดๆไปพร้อมกันนะคะ😋👉🏻 #รักกันพัลวัน #confusedlyinlove #ch3 #ch33hd #noproblemfg #Ch3Thailand,2326,32,43,"[{'id': 'Y29tbWVudDoxNDk3MjcyODAzNjk1NDMzXzE0OTczMTEzMjcwMjQ5MTQ=', 'time': 1511614329, 'message': 'เรื่องนี้ คู่น้ำชาน่ารักมากอะ ขำเมื่อคืนตอนไปตัดกล้วย😂', 'like': 1}]"
1566,1282973728458676_1496320923790621,1511598600,https://www.facebook.com/CH3Thailand/videos/1496320923790621/,"Hollywood Game Night วันนี้เวลา 16.30 น.พบกับ ดรีม ณฐณพ, น้ำฝน พัชรินทร์, เสนาหอย, ต๊ะ วริษฐ์, ใหม่ สุคนธวา, โดนัท มนัสนันท์ ทีมไหนจะเป็นผู้ชนะ ห้ามพลาดเด็ดขาด ทางช่อง 33 หรือดูสดออนไลน์ได้ที่ ch3thailand.com/live/33 หรือดูผ่านApplication 3Live #Ch3Thailand",473,8,3,"[{'id': 'Y29tbWVudDoxNDk2MzIwOTIzNzkwNjIxXzE0OTcxNTY1OTM3MDcwNTQ=', 'time': 1511598819, 'message': 'ชอบรายการนี้ตลกมากๆ', 'like': 0}, {'id': 'Y29tbWVudDoxNDk2MzIwOTIzNzkwNjIxXzE0OTcyMDYzMjAzNjg3NDg=', 'time': 1511604775, 'message': 'ทุกครั้งออก6โมง20ไม่ใช่เหรอค่ะ', 'like': 0}]"
1567,1282973728458676_1496404640448916,1511532000,https://www.facebook.com/CH3Thailand/videos/1496404640448916/,"ใครคิดถึงหนุ่มโป๊ป ต้องห้ามพลาด ละครครอบครัวเบาสมองเรื่องนี้ ""พ่อยุ่งลุงไม่ว่าง"" ทุกวันศุกร์-เสาร์-อาทิตย์ เวลา 20.15 น. เริ่ม 3 ธันวาคมนี้ ทาง #ช่อง33 #พ่อยุ่งลุงไม่ว่าง #Ch3Thailand",1438,20,4,"[{'id': 'Y29tbWVudDoxNDk2NDA0NjQwNDQ4OTE2XzE0OTY3MzcwNzcwODIzMzk=', 'time': 1511552535, 'message': 'คิดถึงโป๊ปมากๆๆหายไปนานกลับมาที่นี้คงหายคิดถึง รอดูติดจอ❤❤❤', 'like': 1}]"
1568,1282973728458676_1496371490452231,1511530200,https://www.facebook.com/CH3Thailand/videos/1496371490452231/,ก่อนไปดูละคร #ระเริงไฟ ไปฟังเพลงประกอบละครกันก่อน ในเพลง #ถึงฉันจะเลวก็รักเธอ ศิลปิน ปีเตอร์ คอร์ป ไดเรนดัล สามารถติดตาม MV แบบเต็มๆ ได้ที่ https://youtu.be/WAVvlMbN11M #ChandelierMusic #เพลงประกอบละครช่อง3 #Ch3ThailandMusic #Ch3Thailand,554,15,2,"[{'id': 'Y29tbWVudDoxNDk2MzcxNDkwNDUyMjMxXzE0OTY0NzE5NzcxMDg4NDk=', 'time': 1511530724, 'message': 'เพราะมากค่ะ', 'like': 0}, {'id': 'Y29tbWVudDoxNDk2MzcxNDkwNDUyMjMxXzE0OTY0ODU2NTcxMDc0ODE=', 'time': 1511531468, 'message': 'เพราะมากค่ะชอบๆ', 'like': 0}]"
1569,1282973728458676_1496368630452517,1511523901,https://www.facebook.com/CH3Thailand/videos/1496368630452517/,พี่วินใจเย็นๆนะ นี่น้องเล็กเอง เมื่อไรสองคนนี้จะรักกันสักทีต้องติดตามใน #รักร้าย ทาง #ช่อง33 ดูเลยตอนนี้ หรือดูทางออนไลน์ได้ที่ ch3thailand.com/live/33 หรือดูผ่าน Application 3Live #Ch3Thailand,700,7,13,"[{'id': 'Y29tbWVudDoxNDk2MzY4NjMwNDUyNTE3XzE0OTc0NzE4MzM2NzU1MzA=', 'time': 1511625808, 'message': 'ละครทุกเรื่องดูแล้ว ได้ข้อคิด มีความอยากดูต่อ แต่เรื่องนี้ความรุนแรงมันเพิ่มขึ้น อาจกดเรทติ้งให้ต่ำลงช่วงนึง แล้วเลือกพระเอกที่บุคลิกป้องปกมาเล่นแบบนี้...จบเลย พยายามไม่อินนะ ทำให้เกลียดไปเลย', 'like': 0}, {'id': 'Y29tbWVudDoxNDk2MzY4NjMwNDUyNTE3XzE0OTYzOTU4NDA0NDk3OTY=', 'time': 1511524502, 'message': 'กว่าได้รักกันตายก่อนพอดีจับกดน้ำขนาดนั้น', 'like': 1}]"
1570,1282973728458676_1496206047135442,1511517600,https://www.facebook.com/CH3Thailand/videos/1496206047135442/,ชีวิตหญิงวี นี่น่าสงสารจริงๆ นะคะ แต่งงานกับคนที่ไม่ได้รักว่าเจ็บแล้ว ต้องมาเจอแบบนี้อีก 😭😭 ไหนทีมหญิงวี ยังเอาใจช่วยกันอยู่ไหมคะ #สายธารหัวใจ #Ch3Thailand รับชมละคร สายธารหัวใจ EP.8 ย้อนหลังได้ที่ลิ้งค์นี้ http://www.ch3thailand.com/news/scoop/9756,9217,76,66,"[{'id': 'Y29tbWVudDoxNDk2MjA2MDQ3MTM1NDQyXzE0OTYzMzIxOTcxMjI4Mjc=', 'time': 1511518933, 'message': 'ละครเรื่องนี้ถ้าไม่มีหญิงวีจะไม่สนุกเลยละ เราว่าหญิงวีเรื่องนี้เล่นดีเล่นเก่งสมบทบาท ทำให้สนุกมีรสชาติ น่าติดตาม นางเอกแทบจะไม่มีบทบาทเลย', 'like': 53}, {'id': 'Y29tbWVudDoxNDk2MjA2MDQ3MTM1NDQyXzE0OTYzNTM4NjA0NTM5OTQ=', 'time': 1511521013, 'message': 'สงสารหญิงวีผู้บอบบาง มีแต่คนรังแก หญิงวีทำไมไม่แทงเข่า ฟันซอกผู้เลยอะคะ อย่าไปยอมเค้าค่ะ', 'like': 15}]"
1571,1282973728458676_1496158673806846,1511512200,https://www.facebook.com/CH3Thailand/videos/1496158673806846/,โอ๊ยยยยย เกือบจะฟินอยู่แล้วเชียวฉากนี้ แต่สิริกัญญา ดันไม่รู้ว่า ณรังค์พูดถึงตัวเองอยู่ 😔😔 ดูไม่ออกจริงๆ เหรอ ว่าณรังค์ชอบเธอ ใครลุ้นฉากนี้แบบแอดมินบ้างคะ เข้ามาเม้าท์กันค่ะ #สายธารหัวใจ #Ch3Thailand รับชมละคร สายธารหัวใจ EP.8 ย้อนหลังได้ที่ลิ้งค์นี้ http://www.ch3thailand.com/news/scoop/9756,5766,70,43,"[{'id': 'Y29tbWVudDoxNDk2MTU4NjczODA2ODQ2XzE0OTYyODI1NTM3OTQ0NTg=', 'time': 1511514718, 'message': 'ลุ้นๆๆๆแต่สิริกันยาม่รุสะนี่ว่าพูดถึงตัวเองยุเลยต้องมานั่งร้องให้', 'like': 0}, {'id': 'Y29tbWVudDoxNDk2MTU4NjczODA2ODQ2XzE0OTYyOTQxNDM3OTMyOTk=', 'time': 1511515801, 'message': 'น่ารักทั้งสองคนเลยฤโอยยย', 'like': 0}]"
1572,1282973728458676_1496151487140898,1511508600,https://www.facebook.com/CH3Thailand/videos/1496151487140898/,ฉากนี้ สงสารณรังค์ จริงๆ ค่ะ โดนตบไปหลายฉาด แถมโดนด่ารัวๆ 😭 😭 เป็นซีนอารมณ์ยาวๆ ที่แสดงได้ดีทั้งคู่จริงๆ ค่ะ แอดมินอินกับฉากนี้มากๆ ทีมณรังค์รวมตัวมาให้กำลังใจกันหน่อยค่ะ #สายธารหัวใจ #Ch3Thailand รับชมละคร สายธารหัวใจ EP.8 ย้อนหลังได้ที่ลิ้งค์นี้ http://www.ch3thailand.com/news/scoop/9756,10765,283,272,"[{'id': 'Y29tbWVudDoxNDk2MTUxNDg3MTQwODk4XzE0OTYyMzIwMzcxMzI4NDM=', 'time': 1511509901, 'message': 'ฉากนี้ เล่นจริง ตบจริง ขนาดอยู่ในฉากด้วย ยังร้องไห้เลย ตอนทำถ่ายฉากนี้ ร้องไห้กันตามทั้งกอง อินมากๆ เล่นดีมากๆ ทั้งเจมส์ มาร์ และ พี่น้ำฝน สุดยอดนักแสดงจริงๆค่ะ 👏🏻👏🏻👏🏻👏🏻👏🏻❤️❤️❤️❤️', 'like': 125}, {'id': 'Y29tbWVudDoxNDk2MTUxNDg3MTQwODk4XzE0OTYyNTU4MzM3OTcxMzA=', 'time': 1511512083, 'message': 'เริ่มหงุดหงิดอยากมีฝาชีขนาดนี้เชียว\nผิดที่ละมุนอยากได้ณรังเป็นสามี... ตบซะหน้าแดงเลย.. สงสารอะ', 'like': 22}]"
1573,1282973728458676_1496139700475410,1511501400,https://www.facebook.com/CH3Thailand/videos/1496139700475410/,ดูฉากเครียดๆ กดดันๆ มาเยอะแล้ว มาดูฉากฟินๆ ของ ณรังค์ กับ สิริกัญญา กันมั่งค่ะ 😍😍 แอดมินฟินเลยฉากนี้ แฟนๆ เจมส์ มิ้นต์ Comment มาคุยกันหน่อยค่ะ #สายธารหัวใจ #Ch3Thailand รับชมละคร สายธารหัวใจ EP.8 ย้อนหลังได้ที่ลิ้งค์นี้ http://www.ch3thailand.com/news/scoop/9756,5369,119,49,"[{'id': 'Y29tbWVudDoxNDk2MTM5NzAwNDc1NDEwXzE0OTYxODMzMDM4MDQzODM=', 'time': 1511504286, 'message': 'ฉากนี้มันต้องณรังค์กอดชั้ลไม่ใช่กอดคนอื่นนนนน.... โอ้ย!!! ชั้ลลำไยมาก', 'like': 3}, {'id': 'Y29tbWVudDoxNDk2MTM5NzAwNDc1NDEwXzE0OTYyMTM4NzA0Njc5OTM=', 'time': 1511507739, 'message': 'โอ้ยๆๆๆกำลังฟินเลยอะ...ตื่นไวจังนานๆๆจะมีฉากหวานๆๆๆสักที', 'like': 3}]"
1574,1282973728458676_1496130630476317,1511498186,https://www.facebook.com/CH3Thailand/videos/1496130630476317/,ใครตอบได้บ้างว่า เจมส์ จิรายุ พูดว่าอะไร? เลขที่โชว์หมายถึงอะไรหนอ บอกทีๆๆๆ,328,5,20,"[{'id': 'Y29tbWVudDoxNDk2MTMwNjMwNDc2MzE3XzE0OTYyNjczNDA0NjI2NDY=', 'time': 1511513331, 'message': 'วิ่งครบ 4 เซ็ต เป็นเพื่อน#พี่ตูน ให้ครบ700ลบ. ร่วมวิ่ง3คน ติดตามได้ทางช่อง3 ผิดขออภัยคะ😂😂😂😂😂', 'like': 0}, {'id': 'Y29tbWVudDoxNDk2MTMwNjMwNDc2MzE3XzE0OTYzNjA2MjA0NTMzMTg=', 'time': 1511521355, 'message': 'เป็นการครบรอบ 47 ปี ของไทยทีวีสีช่อง3 หรือป่าวค่ะ ถ้าจำไม่ผิด พี่เจมส์จิมาบอกและประชาสัมพันธ์ค่ะทีมงานช่อง3', 'like': 0}]"
1575,1282973728458676_1496022907153756,1511488534,https://www.facebook.com/CH3Thailand/videos/1496022907153756/,Friday ... with Pimmy ..วันนี้ติดตามชมแก๊ป ชนกสุดา หรือ พิมมี่ จากละคร #รักกันพัลวัน ที่จะมาเม้าท์เล่าถึงกระแสจากละคร แล้วพูดคุยถึงการทำงานทั้งเบื้องหน้าและเบื้องหลัง ในรายการโต๊ะข่าวบันเทิง 09.00 น. ช่อง28 เบรคแรกนะจ๊ะ 😘 #noproblemfg,371,3,7,"[{'id': 'Y29tbWVudDoxNDk2MDIyOTA3MTUzNzU2XzE0OTYwNDI1NzM4MTg0NTY=', 'time': 1511489733, 'message': 'สวย น่ารัก ไม่อ้วนเลยยน้องแก๊ป', 'like': 0}, {'id': 'Y29tbWVudDoxNDk2MDIyOTA3MTUzNzU2XzE0OTYwODI2NzcxNDc3Nzk=', 'time': 1511493436, 'message': 'และแล้วก้อถึงวันศุกร์จะได้ดูVP3แว้ว', 'like': 0}]"
1576,1282973728458676_1495335247222522,1511446501,https://www.facebook.com/CH3Thailand/videos/1495335247222522/,คุณดาวมีแฟนแล้ว... เต็งก็จะเจ็บๆ หน่อย พบความน่ารักของ #โป๊ปมิว อีกครั้ง #พ่อยุ่งลุงไม่ว่าง เริ่ม 3 ธ.ค. นี้ ทาง #ช่อง33 #Ch3Thailand,1246,7,21,"[{'id': 'Y29tbWVudDoxNDk1MzM1MjQ3MjIyNTIyXzE0OTU5MjcwNjcxNjMzNDA=', 'time': 1511478561, 'message': 'เมื่อไหร่จะถึงวันที 3 ธ.ค ค่ะ อยากดูจะบ้าอยู่แล้วนี้', 'like': 0}, {'id': 'Y29tbWVudDoxNDk1MzM1MjQ3MjIyNTIyXzE0OTU4OTAzNTcxNjcwMTE=', 'time': 1511474772, 'message': 'ดูวนหลายรอบอ่ะ555น่ารักๆๆ', 'like': 0}]"
1577,1282973728458676_1495346523888061,1511445600,https://www.facebook.com/CH3Thailand/videos/1495346523888061/,เกลียดจริงมั้ย!! ทำไมการกระทำดูสวนทางกับคำพูด! ถ้าไม่เชื่อ... ต้องดู!! #ระเริงไฟ เริ่ม 4 ธ.ค. นี้ ทาง #ช่อง33 #ใจใครจะไหม้ก่อนกัน #Ch3Thailand,304,10,1,"[{'id': 'Y29tbWVudDoxNDk1MzQ2NTIzODg4MDYxXzE0OTU1NDI2NTA1MzUxMTU=', 'time': 1511446506, 'message': 'เรื่องนี้ก็น่าจะมันส์ พักนี้ช่อง 3 ส่งละครลงจอแต่ละเรื่อง เปิดหนีไม่ได้เลยทีเดียว', 'like': 0}]"
1578,1282973728458676_1495292473893466,1511444700,https://www.facebook.com/CH3Thailand/videos/1495292473893466/,"เนื้อคู่มีได้แค่คนเดียวเท่านั้น!! เรื่องราวความรักวุ่นๆ ของ 2 สาวฝาแฝด ""เพื่อนอาภา-แพงอาภรณ์"" ผลงานการกำกับการแสดงของ ""โดนัท-มนัสนันท์"" #เดือนประดับดาว เริ่ม 7 ธ.ค. นี้ ทาง #ช่อง33 #Ch3Thailand",447,5,8,"[{'id': 'Y29tbWVudDoxNDk1MjkyNDczODkzNDY2XzE0OTU5OTk2NTcxNTYwODE=', 'time': 1511485784, 'message': 'บอมเหมือนเรื่องนี้พัฒนาการดัขึ้นนะ..หล่อขึ้นตามลำดับ', 'like': 0}, {'id': 'Y29tbWVudDoxNDk1MjkyNDczODkzNDY2XzE0OTU1NzM5MTA1MzE5ODk=', 'time': 1511448126, 'message': 'ละครอะรัย', 'like': 0}]"
